TO_TIMESTAMP('2024-01-01 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-03 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-03 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-03 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-04 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-04 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-04 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-05 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-05 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-05 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-06 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-06 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-06 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-07 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-07 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-07 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-08 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-08 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-08 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-09 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-09 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-09 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-10 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-10 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-10 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-11 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-11 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-11 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-12 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-12 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-12 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-13 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-13 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-13 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-14 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-14 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-14 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-15 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-15 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-15 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-16 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-16 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-16 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-17 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-17 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-17 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-18 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-18 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-18 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-19 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-19 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-19 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-20 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-20 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-20 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-21 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-21 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-21 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-22 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-22 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-22 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-23 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-23 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-23 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-24 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-24 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-24 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-25 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-25 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-25 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-26 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-26 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-26 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-27 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-27 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-27 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-28 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-28 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-28 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-29 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-29 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-29 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-30 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-30 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-30 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-31 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-31 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-08-31 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-01 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-01 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-01 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-02 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-02 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-02 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-03 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-03 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-03 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-04 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-04 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-04 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-05 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-05 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-05 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-06 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-06 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-06 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-07 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-07 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-07 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-08 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-08 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-08 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-09 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-09 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-09 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-10 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-10 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-10 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-11 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-11 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-11 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-12 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-12 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-12 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-13 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-13 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-13 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-14 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-14 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-14 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-15 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-15 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-15 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-16 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-16 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-16 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-17 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-17 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-17 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-18 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-18 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-18 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-19 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-19 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-19 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-20 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-20 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-20 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-21 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-21 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-21 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-22 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-22 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-22 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-23 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-23 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-23 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-24 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-24 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-24 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-25 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-25 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-25 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-26 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-26 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-26 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-27 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-27 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-27 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-28 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-28 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-28 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-29 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-29 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-29 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-30 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-30 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-09-30 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-01 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-01 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-01 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-02 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-02 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-02 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-03 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-03 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-03 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-04 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-04 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-04 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-05 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-05 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-05 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-06 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-06 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-06 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-07 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-07 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-07 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-08 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-08 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-08 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-09 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-09 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-09 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-10 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-10 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-10 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-11 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-11 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-11 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-12 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-12 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-12 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-13 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-13 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-13 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-14 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-14 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-14 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-15 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-15 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-15 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-16 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-16 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-16 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-17 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-17 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-17 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-18 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-18 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-18 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-19 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-19 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-19 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-20 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-20 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-20 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-21 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-21 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-21 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-22 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-22 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-22 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-23 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-23 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-23 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-24 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-24 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-24 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-25 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-25 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-25 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-26 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-26 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-26 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-27 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-27 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-27 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-28 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-28 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-28 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-29 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-29 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-29 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-30 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-30 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-30 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-31 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-31 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-10-31 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-01 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-01 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-01 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-02 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-02 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-02 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-03 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-03 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-03 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-04 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-04 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-04 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-05 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-05 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-05 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-06 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-06 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-06 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-07 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-07 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
